"message";"project_name";"date";"kind";"cc";"name";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/Tag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/AnswerTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/BookToTOC.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/BoxTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/CodeTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/ExerciseTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/HtmlParser.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/ImageTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/IndexTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/IndexToString.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/ItemTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/JavaTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/ListTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/NoteTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/ParagraphTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/QuestionTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/SectionToString.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/TodoTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/html/XmlTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/AnswerTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/BookToLatex.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/BoxTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/CodeTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/Escape.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/EscapeTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/ExerciseTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/ImageTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/IndexTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/ItemTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/JavaTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/LatexGenerator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/LatexParser.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/ListTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/NoteTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/ParagraphTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/QuestionTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/TodoTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/parser/latex/XmlTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/AnswerResource.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/ExerciseResource.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/HtmlResourceManipulator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/ImageResource.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/IndexResource.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/LatexResourceManipulator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/Resource.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/ResourceLocator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/resources/ResourceManipulator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/template/FreemarkerProcessor.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/util/ColorXml.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/util/FileUtilities.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/util/HtmlSanitizer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/util/Utilities.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/util/VersionGenerator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"DELETED";"0";"src/java/br/com/caelum/tubaina/util/XHTMLValidator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/Book.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"6";"src/main/java/br/com/caelum/tubaina/Chapter.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/Chunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"0";"src/main/java/br/com/caelum/tubaina/CompositeChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/Section.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"18";"src/main/java/br/com/caelum/tubaina/Tubaina.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/TubainaException.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"9";"src/main/java/br/com/caelum/tubaina/builder/BookBuilder.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"8";"src/main/java/br/com/caelum/tubaina/builder/ChapterBuilder.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/ChunkSplitter.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"6";"src/main/java/br/com/caelum/tubaina/builder/ChunksMaker.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"6";"src/main/java/br/com/caelum/tubaina/builder/ChunksMakerBuilder.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/SectionBuilder.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"10";"src/main/java/br/com/caelum/tubaina/builder/replacer/AbstractReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/AnswerReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/builder/replacer/BoxReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/builder/replacer/CodeReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"6";"src/main/java/br/com/caelum/tubaina/builder/replacer/ExerciseReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/builder/replacer/ImageReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/IndexReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"16";"src/main/java/br/com/caelum/tubaina/builder/replacer/ItemReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"5";"src/main/java/br/com/caelum/tubaina/builder/replacer/JavaReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/ListReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/NoteReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"6";"src/main/java/br/com/caelum/tubaina/builder/replacer/ParagraphReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/builder/replacer/PatternReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/QuestionReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/Replacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/builder/replacer/TodoReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/builder/replacer/XmlReplacer.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"6";"src/main/java/br/com/caelum/tubaina/chunk/AnswerChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/chunk/BoxChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/CodeChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/chunk/ExerciseChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/ImageChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/IndexChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/chunk/IntroductionChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/chunk/ItemChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/JavaChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/chunk/ListChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/MockedChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"4";"src/main/java/br/com/caelum/tubaina/chunk/NoteChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/ParagraphChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/chunk/QuestionChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/TodoChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/chunk/XmlChunk.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"12";"src/main/java/br/com/caelum/tubaina/parser/CodeHighlightTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/Generator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/Indentator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"15";"src/main/java/br/com/caelum/tubaina/parser/MockedParser.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"15";"src/main/java/br/com/caelum/tubaina/parser/Parser.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/RegexConfigurator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"3";"src/main/java/br/com/caelum/tubaina/parser/RegexTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/SimpleIndentator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/Tag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/html/AnswerTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/html/BookToTOC.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/html/BoxTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"2";"src/main/java/br/com/caelum/tubaina/parser/html/ChapterToString.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"11";"src/main/java/br/com/caelum/tubaina/parser/html/CodeTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"1";"src/main/java/br/com/caelum/tubaina/parser/html/ExerciseTag.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"22";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlGenerator.java";
"using maven.";"tubaina";"2008-07-08 17:28:47.0";"NEW";"18";"src/main/java/br/com/caelum/tubaina/parser/html/HtmlParser.java";
